state,city,site_id,model_name,rmse,adj_r2
Haryana,Kaithal,site_5072,svr,33.534492378031366,0.5901115289037185
Haryana,Faridabad,site_5340,svr,57.76461960086286,0.4921491301983588
Haryana,Jind,site_5056,svr,37.75473123220401,0.7299284837612341
Haryana,Dharuhera,site_5044,svr,39.35979885616961,0.6197426066594236
Haryana,Bahadurgarh,site_5045,svr,40.00686507322265,0.6614898857378266
Haryana,Yamuna Nagar,site_5046,svr,28.798731404124467,0.7094704368585969
Haryana,Ballabgarh,site_5060,svr,37.346338158235746,0.652844581676882
Haryana,Palwal ,site_5050,svr,31.48236398499228,0.5707562762388431
Haryana,Ambala,site_5052,svr,30.23418832334887,0.5919437496513814
Haryana,Gurugram,site_5344,svr,41.105158170470034,0.6100631347855455
Haryana,Kurukshetra ,site_5043,svr,27.11469982937874,0.7479490677937095
Haryana,Gurugram,site_5345,svr,53.48879103514029,0.6847168262533907
Haryana,Panchkula,site_161,svr,39.15665816066634,0.030827887654631625
Haryana,Charkhi Dadri,site_5339,svr,42.865021248196996,0.5844202738896451
Haryana,Panipat,site_5048,svr,38.28149788913366,0.5193503763068932
Haryana,Faridabad,site_5341,svr,43.56088167824866,0.5607830499367088
Haryana,Fatehabad,site_5054,svr,49.30931253164678,0.39105904904135713
Haryana,Mandikhera,site_5055,svr,29.861648932954584,0.5240813395834636
Haryana,Sonipat,site_5041,svr,35.92918228184157,0.39670158642763953
Haryana,Karnal,site_5049,svr,30.24963282107705,0.6106816820332959
Haryana,Manesar,site_5039,svr,44.04061698059076,0.5943898794679057
Haryana,Sirsa,site_5051,svr,66.60612215300529,0.2194607503069077
Haryana,Hisar,site_5057,svr,44.195624226086764,0.6097483460458278
Haryana,Narnaul,site_5053,svr,47.80468826376231,0.2583697537997971
Gujarat,Ankleshwar,site_5065,svr,24.511855419347064,0.6048882079204864
Gujarat,Gandhinagar,site_5457,svr,22.975631203623557,0.7872739020536424
Gujarat,Surat,site_5664,svr,35.178639825005426,0.45353966205427787
Gujarat,Gandhinagar,site_5458,svr,27.396460513615217,0.4562096136820021
Gujarat,Ahmedabad,site_5456,svr,35.65761898670303,0.4422971681678246
Gujarat,Ahmedabad,site_5453,svr,46.25667497071923,0.3648730408187163
Gujarat,Vapi,site_5071,svr,31.43469292020377,0.7079737113493348
Gujarat,Ahmedabad,site_5454,svr,29.353506008675083,0.6211061489077573
Gujarat,Ahmedabad,site_308,svr,47.27347002090907,0.11480268315406084
Gujarat,Vatva,site_5067,svr,25.294346715307377,0.5943482858664917
Gujarat,Gandhinagar,site_5066,svr,10.654707790811202,0.6220470299726348
