state,city,site_id,model_name,rmse,adj_r2
Karnataka,Belgaum,site_5432,linear_regression,16.435649525629955,0.7239033630121903
Karnataka,Mangalore,site_5421,linear_regression,17.704697800220952,0.28077165962574757
Karnataka,Mysuru,site_5125,linear_regression,7.4047193356436996,0.5358397460440942
Karnataka,Chikkamagaluru,site_5265,linear_regression,9.06599209098648,0.5132292327216106
Karnataka,Shivamogga,site_5266,linear_regression,12.473669981803724,0.48928863321179905
Karnataka,Vijayapura,site_5267,linear_regression,8.531166459930489,0.5341037323024704
Karnataka,Ramanagara,site_5255,linear_regression,8.609789535894102,0.7878893268274938
Karnataka,Bengaluru,site_5686,linear_regression,9.149077791238238,0.6798026092749527
Karnataka,Madikeri,site_5391,linear_regression,6.190645052671039,0.7739325476439843
Karnataka,Haveri,site_5420,linear_regression,10.32656674081908,0.8117164640137908
Karnataka,Bengaluru,site_1558,linear_regression,13.110257888303247,0.6525678793587035
Karnataka,Hassan,site_5448,linear_regression,11.372350495852722,0.5589197579416566
Karnataka,Koppal,site_5415,linear_regression,11.335999095990044,0.542846944497762
Karnataka,Bagalkot,site_5264,linear_regression,28.605311577902,0.20034515920348994
Karnataka,Gadag,site_5419,linear_regression,94.44165582680588,0.08102265801751518
Karnataka,Chamarajanagar,site_5124,linear_regression,8.045126526527019,0.6233012205041324
Karnataka,Bengaluru,site_5678,linear_regression,20.90291107218267,0.5321104299190345
Karnataka,Raichur,site_5414,linear_regression,13.215875673216042,0.6720444250628725
Karnataka,Bengaluru,site_1553,linear_regression,28.497080724401968,0.396131911441593
Karnataka,Kalaburagi,site_5679,linear_regression,9.529395811941137,0.9085720751925964
Karnataka,Yadgir,site_5254,linear_regression,11.8537790960542,0.6871354530020385
Karnataka,Bengaluru,site_1555,linear_regression,13.247030261805241,0.5843331662803379
Karnataka,Chikkaballapur,site_1557,linear_regression,14.707271252503839,0.5806755980669955
Karnataka,Hubballi,site_5680,linear_regression,19.71143748476329,0.37569928534270236
Karnataka,Bengaluru,site_1556,linear_regression,43.677476594852465,0.20666297252322263
Punjab,Mandi Gobindgarh,site_255,linear_regression,41.1665061934712,0.6407055394483693
Punjab,Patiala,site_1437,linear_regression,24.983905000782297,0.6012104098442648
Punjab,Ludhiana,site_253,linear_regression,33.87101001016128,0.5055945639250243
Punjab,Khanna,site_1450,linear_regression,19.6651178793215,0.6842181275304502
Odisha,Brajrajnagar,site_1410,linear_regression,21.719841751950778,0.7640177165174642
Odisha,Talcher,site_1408,linear_regression,33.61945535133953,0.5571790700244652
Bihar,Chhapra,site_5545,linear_regression,42.07065762835159,0.7649292976674033
Bihar,Bhagalpur,site_5541,linear_regression,39.0452887949353,0.7064251875645766
Bihar,Aurangabad,site_5544,linear_regression,34.83110916579826,0.6144863261578066
Bihar,Patna,site_5263,linear_regression,45.58096658311736,0.6399165592981184
Bihar,Rajgir,site_5489,linear_regression,36.4215608365419,0.7800866684812692
Bihar,Bihar Sharif,site_5481,linear_regression,44.08235850671796,0.7241882301583173
Bihar,Hajipur,site_5337,linear_regression,37.660939336988086,0.4681175917646597
Bihar,Motihari,site_5478,linear_regression,58.33672956177265,0.494086146747283
Bihar,Patna,site_5336,linear_regression,45.16572967775132,0.6070109526236138
Bihar,Bhagalpur,site_5543,linear_regression,26.24616126935341,0.8839387864785545
Bihar,Manguraha,site_5550,linear_regression,29.194099908335104,0.5858070199671803
Bihar,Bettiah,site_5476,linear_regression,63.22006223516426,0.6789236395620761
Bihar,Purnia,site_5549,linear_regression,38.72474283059887,0.8412396531681967
Bihar,Gaya,site_5338,linear_regression,22.27909007752646,0.5376330801071612
Bihar,Muzaffarpur,site_158,linear_regression,103.73903801318436,0.2558691034634265
Bihar,Patna,site_5262,linear_regression,27.38089514541793,0.8283241192118493
Bihar,Darbhanga,site_5477,linear_regression,43.56801397605429,0.7987386188128253
Bihar,Gaya,site_5548,linear_regression,43.868402703410574,0.7581875374833797
Bihar,Sasaram,site_5485,linear_regression,20.98634867498031,0.8952685506243623
Bihar,Munger,site_5490,linear_regression,57.50021090350288,0.5612436670021527
Bihar,Buxar,site_5542,linear_regression,46.553058336640035,0.6708409776329866
Bihar,Begusarai,site_5540,linear_regression,62.32307558714781,0.8488089776976535
Bihar,Muzaffarpur,site_5370,linear_regression,36.658454423380185,0.7061756306860667
Bihar,Saharsa,site_5551,linear_regression,50.496925571342025,0.6882666483513431
Bihar,Patna,site_5335,linear_regression,35.275467606339966,0.6330359207413517
Bihar,Kishanganj,site_5547,linear_regression,25.676454424013873,0.9030345625891645
Bihar,Araria,site_5539,linear_regression,27.757886582672125,0.8516097343060901
Bihar,Patna,site_157,linear_regression,153.3274377808495,0.17482350617709985
Bihar,Siwan,site_5553,linear_regression,45.20567058885144,0.8431328680722023
Bihar,Samastipur,site_5552,linear_regression,36.031122270226554,0.8510940618296394
Bihar,Muzaffarpur,site_5479,linear_regression,45.01737102205968,0.7066716635171788
Bihar,Patna,site_5261,linear_regression,69.55792917755669,0.38746802644910605
Bihar,Katihar,site_5546,linear_regression,46.02737916429034,0.7833773653239755
Bihar,Arrah,site_5538,linear_regression,26.86461742499677,0.8452872292716677
Rajasthan,Jhunjhunu,site_5717,linear_regression,10.239092687327311,0.7450643956868875
Rajasthan,Jodhpur,site_136,linear_regression,43.03879790066554,0.48832361927109813
Rajasthan,Bhiwadi,site_1391,linear_regression,54.356638821340276,0.5966431381165674
Rajasthan,Jodhpur,site_5720,linear_regression,14.787479614742438,0.7861891543932468
